"Date and time","Solar radiation (W/m2)(A1)"
2024-09-11T21:50:00+0900,232
2024-09-11T21:40:00+0900,226
2024-09-11T21:30:00+0900,216
2024-09-11T21:20:00+0900,204
2024-09-11T21:10:00+0900,200
2024-09-11T21:00:00+0900,192
2024-09-11T20:50:00+0900,186
2024-09-11T20:40:00+0900,186
2024-09-11T20:30:00+0900,188
2024-09-11T20:20:00+0900,186
2024-09-11T20:10:00+0900,180
2024-09-11T20:00:00+0900,174
2024-09-11T19:50:00+0900,164
2024-09-11T19:40:00+0900,156
2024-09-11T19:30:00+0900,150
2024-09-11T19:20:00+0900,146
2024-09-11T19:10:00+0900,144
2024-09-11T19:00:00+0900,138
2024-09-11T18:50:00+0900,136
2024-09-11T18:40:00+0900,138
2024-09-11T18:30:00+0900,138
2024-09-11T18:20:00+0900,138
2024-09-11T18:10:00+0900,140
2024-09-11T18:00:00+0900,142
2024-09-11T17:50:00+0900,146
2024-09-11T17:40:00+0900,150
2024-09-11T17:30:00+0900,154
2024-09-11T17:20:00+0900,154
2024-09-11T17:10:00+0900,156
2024-09-11T17:00:00+0900,156
2024-09-11T16:50:00+0900,158
2024-09-11T16:40:00+0900,158
2024-09-11T16:30:00+0900,158
2024-09-11T16:20:00+0900,160
2024-09-11T16:10:00+0900,162
2024-09-11T16:00:00+0900,162
2024-09-11T15:50:00+0900,162
2024-09-11T15:40:00+0900,166
2024-09-11T15:30:00+0900,168
2024-09-11T15:20:00+0900,170
2024-09-11T15:10:00+0900,172
2024-09-11T15:00:00+0900,172
2024-09-11T14:50:00+0900,172
2024-09-11T14:40:00+0900,174
2024-09-11T14:30:00+0900,170
2024-09-11T14:20:00+0900,170
2024-09-11T14:10:00+0900,166
2024-09-11T14:00:00+0900,166
2024-09-11T13:50:00+0900,168
2024-09-11T13:40:00+0900,164
2024-09-11T13:30:00+0900,168
2024-09-11T13:20:00+0900,170
2024-09-11T13:10:00+0900,170
2024-09-11T13:00:00+0900,168
2024-09-11T12:50:00+0900,164
2024-09-11T12:40:00+0900,162
2024-09-11T12:30:00+0900,162
2024-09-11T12:20:00+0900,162
2024-09-11T12:10:00+0900,158
2024-09-11T12:00:00+0900,156
2024-09-11T11:50:00+0900,156
2024-09-11T11:40:00+0900,158
2024-09-11T11:30:00+0900,154
2024-09-11T11:20:00+0900,154
2024-09-11T11:10:00+0900,154
2024-09-11T11:00:00+0900,156
2024-09-11T10:50:00+0900,156
2024-09-11T10:40:00+0900,156
2024-09-11T10:30:00+0900,158
2024-09-11T10:20:00+0900,158
2024-09-11T10:10:00+0900,162
2024-09-11T10:00:00+0900,166
2024-09-11T09:50:00+0900,170
2024-09-11T09:40:00+0900,170
2024-09-11T09:30:00+0900,170
2024-09-11T09:20:00+0900,168
2024-09-11T09:10:00+0900,170
2024-09-11T09:00:00+0900,172
2024-09-11T08:50:00+0900,172
2024-09-11T08:40:00+0900,178
2024-09-11T08:30:00+0900,182
2024-09-11T08:20:00+0900,190
2024-09-11T08:10:00+0900,192
2024-09-11T08:00:00+0900,194
2024-09-11T07:50:00+0900,196
2024-09-11T07:40:00+0900,198
2024-09-11T07:30:00+0900,202
2024-09-11T07:20:00+0900,204
2024-09-11T07:10:00+0900,204
2024-09-11T07:00:00+0900,204
2024-09-11T06:50:00+0900,208
2024-09-11T06:40:00+0900,214
2024-09-11T06:30:00+0900,224
2024-09-11T06:20:00+0900,232
2024-09-11T06:10:00+0900,242
2024-09-11T06:00:00+0900,252
2024-09-11T05:50:00+0900,264
2024-09-11T05:40:00+0900,276
2024-09-11T05:30:00+0900,284
2024-09-11T05:20:00+0900,290
2024-09-11T05:10:00+0900,300
2024-09-11T05:00:00+0900,306
2024-09-11T04:50:00+0900,312
2024-09-11T04:40:00+0900,320
2024-09-11T04:30:00+0900,330
2024-09-11T04:20:00+0900,336
2024-09-11T04:10:00+0900,340
2024-09-11T04:00:00+0900,342
2024-09-11T03:50:00+0900,344
2024-09-11T03:40:00+0900,348
2024-09-11T03:30:00+0900,348
2024-09-11T03:20:00+0900,348
2024-09-11T03:10:00+0900,350
2024-09-11T03:00:00+0900,346
2024-09-11T02:50:00+0900,348
2024-09-11T02:40:00+0900,344
2024-09-11T02:30:00+0900,344
2024-09-11T02:20:00+0900,340
2024-09-11T02:10:00+0900,340
2024-09-11T02:00:00+0900,340
2024-09-11T01:50:00+0900,336
2024-09-11T01:40:00+0900,336
2024-09-11T01:30:00+0900,328
2024-09-11T01:20:00+0900,328
2024-09-11T01:10:00+0900,328
2024-09-11T01:00:00+0900,326
2024-09-11T00:50:00+0900,326
2024-09-11T00:40:00+0900,320
2024-09-11T00:30:00+0900,314
2024-09-11T00:20:00+0900,312
2024-09-11T00:10:00+0900,312
2024-09-11T00:00:00+0900,308
